,iid,id,gender,idg,condtn,wave,round,position,order,partner,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field,field_cd,race,imprace,imprelig,from,goal,go_out,career,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1,dec,attr,sinc,intel,fun,amb,shar,like,prob,met
2409,174,1,0,1,1,8,10,1,5,2,185.0,0,0.48,1,25.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,0,6.0,6.0,7.0,6.0,5.0,8.0,7.0,9.0,2.0,29.0,International Affairs/Finance,8.0,4.0,1.0,1.0,Pennsylvania,4.0,3.0,Finance,7.0,5.0,4.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,0,5.0,5.0,5.0,5.0,5.0,8.0,5.0,5.0,2.0
2410,174,1,0,1,1,8,10,1,8,3,186.0,0,0.35,1,24.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,0,4.0,6.0,6.0,5.875,5.0,6.0,5.0,3.0,2.0,29.0,International Affairs/Finance,8.0,4.0,1.0,1.0,Pennsylvania,4.0,3.0,Finance,7.0,5.0,4.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,1,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0
2411,174,1,0,1,1,8,10,1,1,4,187.0,1,0.71,0,26.0,2.0,16.98,16.98,18.87,16.98,13.21,16.98,1,6.0,8.0,7.222222222222222,5.875,5.333333333333333,10.0,5.0,9.0,2.0,29.0,International Affairs/Finance,8.0,4.0,1.0,1.0,Pennsylvania,4.0,3.0,Finance,7.0,5.0,4.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,1,5.0,5.0,5.0,5.0,5.0,7.0,7.0,8.0,2.0
2412,174,1,0,1,1,8,10,1,10,5,188.0,0,0.51,0,21.0,2.0,15.56,11.11,22.22,15.56,20.0,15.56,0,4.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0,29.0,International Affairs/Finance,8.0,4.0,1.0,1.0,Pennsylvania,4.0,3.0,Finance,7.0,5.0,4.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,1,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,2.0
2413,174,1,0,1,1,8,10,1,4,6,189.0,0,0.22,0,27.0,6.0,16.98,16.98,16.98,16.98,16.98,15.09,0,5.0,8.0,7.0,5.0,5.0,4.0,5.0,7.0,2.0,29.0,International Affairs/Finance,8.0,4.0,1.0,1.0,Pennsylvania,4.0,3.0,Finance,7.0,5.0,4.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,1,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,2.0
2414,174,1,0,1,1,8,10,1,6,7,190.0,0,0.21,0,25.0,2.0,15.56,20.0,20.0,20.0,13.33,11.11,0,5.0,8.0,8.0,8.0,4.0,6.0,4.0,6.0,2.0,29.0,International Affairs/Finance,8.0,4.0,1.0,1.0,Pennsylvania,4.0,3.0,Finance,7.0,5.0,4.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,1,5.0,5.0,6.0,6.0,6.0,6.0,6.0,8.0,2.0
2415,174,1,0,1,1,8,10,1,2,8,191.0,0,0.32,0,28.0,2.0,20.45,20.45,20.45,18.18,18.18,2.27,0,5.0,8.0,7.0,6.0,6.0,8.0,5.0,6.0,2.0,29.0,International Affairs/Finance,8.0,4.0,1.0,1.0,Pennsylvania,4.0,3.0,Finance,7.0,5.0,4.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,1,5.0,6.0,5.0,7.0,7.0,6.0,6.0,8.0,2.0
2416,174,1,0,1,1,8,10,1,3,9,192.0,0,-0.03,0,24.0,2.0,19.57,19.57,15.22,17.39,15.22,13.04,0,3.0,8.0,8.0,4.0,6.0,3.0,4.0,5.0,2.0,29.0,International Affairs/Finance,8.0,4.0,1.0,1.0,Pennsylvania,4.0,3.0,Finance,7.0,5.0,4.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,1,6.0,5.0,6.0,7.0,7.0,7.0,7.0,8.0,2.0
2417,174,1,0,1,1,8,10,1,7,10,193.0,0,0.37,1,25.0,4.0,20.93,16.28,23.26,16.28,11.63,11.63,0,3.0,9.0,7.0,5.0,6.0,6.0,7.0,6.0,2.0,29.0,International Affairs/Finance,8.0,4.0,1.0,1.0,Pennsylvania,4.0,3.0,Finance,7.0,5.0,4.0,6.0,6.0,8.0,8.0,4.0,4.0,6.0,8.0,4.0,6.0,5.0,9.0,9.0,6.0,5.0,9.52,23.81,16.67,16.67,16.67,16.67,17.07,17.07,14.63,19.51,12.2,19.51,1,6.0,5.0,6.0,7.0,7.0,7.0,7.0,8.0,2.0
2418,175,2,0,3,1,8,10,10,8,1,184.0,0,0.41,0,34.0,2.0,16.67,16.67,16.67,16.67,16.67,16.67,0,7.0,10.0,10.0,7.0,10.0,8.0,5.0,9.0,1.0,23.0,International Affairs,13.0,6.0,5.0,8.0,Ohio,2.0,1.0,Business,7.0,8.0,2.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20.0,17.78,15.56,1,7.0,7.0,7.0,7.0,7.0,7.0,6.0,6.0,1.0
2419,175,2,0,3,1,8,10,10,4,2,185.0,0,0.56,0,25.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,0,3.0,8.0,8.0,4.0,7.0,6.0,2.0,6.0,1.0,23.0,International Affairs,13.0,6.0,5.0,8.0,Ohio,2.0,1.0,Business,7.0,8.0,2.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20.0,17.78,15.56,0,2.0,7.0,7.0,5.0,7.0,2.0,2.0,7.0,2.0
2420,175,2,0,3,1,8,10,10,7,3,186.0,0,0.48,0,24.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,1,7.0,6.0,6.0,6.0,5.0,7.0,6.0,5.0,2.0,23.0,International Affairs,13.0,6.0,5.0,8.0,Ohio,2.0,1.0,Business,7.0,8.0,2.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20.0,17.78,15.56,0,2.0,8.0,8.0,7.0,8.0,6.0,4.0,7.0,2.0
2421,175,2,0,3,1,8,10,10,10,4,187.0,0,0.45,0,26.0,2.0,16.98,16.98,18.87,16.98,13.21,16.98,0,6.0,7.555555555555555,10.0,5.0,6.555555555555555,7.0,3.0,2.0,2.0,23.0,International Affairs,13.0,6.0,5.0,8.0,Ohio,2.0,1.0,Business,7.0,8.0,2.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20.0,17.78,15.56,0,4.0,6.0,7.0,7.0,6.0,7.0,4.0,5.0,2.0
2422,175,2,0,3,1,8,10,10,9,5,188.0,1,0.43,0,21.0,2.0,15.56,11.11,22.22,15.56,20.0,15.56,1,6.0,5.0,6.0,5.0,5.0,5.0,4.0,2.0,2.0,23.0,International Affairs,13.0,6.0,5.0,8.0,Ohio,2.0,1.0,Business,7.0,8.0,2.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20.0,17.78,15.56,1,4.0,7.0,7.0,7.0,7.0,7.0,5.0,6.0,2.0
2423,175,2,0,3,1,8,10,10,3,6,189.0,0,0.1,1,27.0,6.0,16.98,16.98,16.98,16.98,16.98,15.09,0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,2.0,2.0,23.0,International Affairs,13.0,6.0,5.0,8.0,Ohio,2.0,1.0,Business,7.0,8.0,2.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20.0,17.78,15.56,1,4.0,7.0,7.0,6.0,6.0,7.0,7.0,7.0,2.0
2424,175,2,0,3,1,8,10,10,5,7,190.0,1,0.05,0,25.0,2.0,15.56,20.0,20.0,20.0,13.33,11.11,1,9.0,8.0,8.0,9.0,8.0,10.0,7.0,5.0,1.0,23.0,International Affairs,13.0,6.0,5.0,8.0,Ohio,2.0,1.0,Business,7.0,8.0,2.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20.0,17.78,15.56,1,7.0,8.0,7.0,7.0,5.0,7.0,7.0,7.0,1.0
2425,175,2,0,3,1,8,10,10,1,8,191.0,0,0.65,0,28.0,2.0,20.45,20.45,20.45,18.18,18.18,2.27,0,5.0,9.0,8.0,7.0,8.0,8.0,5.0,7.0,2.0,23.0,International Affairs,13.0,6.0,5.0,8.0,Ohio,2.0,1.0,Business,7.0,8.0,2.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20.0,17.78,15.56,1,1.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,2.0
2426,175,2,0,3,1,8,10,10,2,9,192.0,0,0.05,0,24.0,2.0,19.57,19.57,15.22,17.39,15.22,13.04,0,4.0,8.0,7.0,6.0,4.0,5.0,6.0,9.0,2.0,23.0,International Affairs,13.0,6.0,5.0,8.0,Ohio,2.0,1.0,Business,7.0,8.0,2.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20.0,17.78,15.56,0,1.0,5.0,7.0,8.0,7.0,8.0,7.0,5.0,2.0
2427,175,2,0,3,1,8,10,10,6,10,193.0,1,0.39,0,25.0,4.0,20.93,16.28,23.26,16.28,11.63,11.63,1,5.0,8.0,8.0,6.0,8.0,9.0,8.0,8.0,1.0,23.0,International Affairs,13.0,6.0,5.0,8.0,Ohio,2.0,1.0,Business,7.0,8.0,2.0,6.0,8.0,7.0,7.0,3.0,3.0,6.0,6.0,5.0,6.0,5.0,6.0,9.0,5.0,3.0,12.24,20.41,16.33,14.29,20.41,16.33,22.22,11.11,13.33,20.0,17.78,15.56,1,4.0,6.0,7.0,6.0,7.0,7.0,4.0,7.0,1.0
2428,176,3,0,5,1,8,10,7,5,1,184.0,1,0.48,0,34.0,2.0,16.67,16.67,16.67,16.67,16.67,16.67,1,10.0,10.0,10.0,7.0,10.0,6.0,9.0,7.0,2.0,28.0,MBA,8.0,4.0,10.0,1.0,California,2.0,3.0,Finance,7.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,1,7.0,7.0,8.0,6.0,7.0,5.0,6.0,3.0,2.0
2429,176,3,0,5,1,8,10,7,1,2,185.0,0,0.16,1,25.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,0,3.0,8.0,8.0,4.0,7.0,6.0,2.0,8.0,2.0,28.0,MBA,8.0,4.0,10.0,1.0,California,2.0,3.0,Finance,7.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,0,6.0,5.0,6.0,6.0,7.0,4.0,6.0,2.0,2.0
2430,176,3,0,5,1,8,10,7,4,3,186.0,1,0.5,1,24.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,1,8.0,7.0,7.0,6.0,7.0,8.0,7.0,6.0,2.0,28.0,MBA,8.0,4.0,10.0,1.0,California,2.0,3.0,Finance,7.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,1,7.0,8.0,7.0,6.0,5.0,6.0,7.0,5.0,2.0
2431,176,3,0,5,1,8,10,7,7,4,187.0,0,0.44,0,26.0,2.0,16.98,16.98,18.87,16.98,13.21,16.98,0,7.111111111111111,7.875,7.777777777777778,5.333333333333333,7.555555555555555,5.0,,,2.0,28.0,MBA,8.0,4.0,10.0,1.0,California,2.0,3.0,Finance,7.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0
2432,176,3,0,5,1,8,10,7,6,5,188.0,0,0.43,0,21.0,2.0,15.56,11.11,22.22,15.56,20.0,15.56,0,6.0,5.0,7.0,5.0,5.0,7.0,4.0,2.0,2.0,28.0,MBA,8.0,4.0,10.0,1.0,California,2.0,3.0,Finance,7.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,0,7.0,5.0,6.0,8.0,6.0,4.0,4.0,2.0,2.0
2433,176,3,0,5,1,8,10,7,10,6,189.0,0,-0.05,0,27.0,6.0,16.98,16.98,16.98,16.98,16.98,15.09,0,8.0,8.0,5.0,6.0,4.0,5.0,7.0,2.0,2.0,28.0,MBA,8.0,4.0,10.0,1.0,California,2.0,3.0,Finance,7.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,0,6.0,7.0,7.0,5.0,5.0,3.0,5.0,1.0,2.0
2434,176,3,0,5,1,8,10,7,2,7,190.0,0,-0.34,0,25.0,2.0,15.56,20.0,20.0,20.0,13.33,11.11,1,9.0,7.875,8.0,7.0,9.0,3.0,7.0,5.0,2.0,28.0,MBA,8.0,4.0,10.0,1.0,California,2.0,3.0,Finance,7.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,0,8.0,7.0,6.0,8.0,6.0,2.0,7.0,2.0,2.0
2435,176,3,0,5,1,8,10,7,8,8,191.0,1,0.32,0,28.0,2.0,20.45,20.45,20.45,18.18,18.18,2.27,1,7.0,8.0,7.0,7.0,8.0,7.0,6.0,7.0,2.0,28.0,MBA,8.0,4.0,10.0,1.0,California,2.0,3.0,Finance,7.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,1,8.0,6.0,7.0,8.0,7.0,6.0,5.0,5.0,2.0
2436,176,3,0,5,1,8,10,7,9,9,192.0,0,-0.47,0,24.0,2.0,19.57,19.57,15.22,17.39,15.22,13.04,0,7.0,8.0,9.0,3.0,9.0,3.0,5.0,2.0,2.0,28.0,MBA,8.0,4.0,10.0,1.0,California,2.0,3.0,Finance,7.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,1,8.0,7.0,9.0,6.0,7.0,7.0,7.0,4.0,2.0
2437,176,3,0,5,1,8,10,7,3,10,193.0,0,0.4,1,25.0,4.0,20.93,16.28,23.26,16.28,11.63,11.63,0,6.0,9.0,9.0,3.0,9.0,6.0,5.0,7.0,2.0,28.0,MBA,8.0,4.0,10.0,1.0,California,2.0,3.0,Finance,7.0,7.0,6.0,5.0,10.0,10.0,9.0,7.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,8.0,6.0,3.0,13.04,21.74,19.57,17.39,15.22,13.04,18.75,18.75,16.67,18.75,12.5,14.58,1,7.0,8.0,8.0,6.0,7.0,6.0,7.0,5.0,2.0
2438,177,4,0,7,1,8,10,4,2,1,184.0,0,0.07,1,34.0,2.0,16.67,16.67,16.67,16.67,16.67,16.67,0,8.0,10.0,10.0,10.0,10.0,10.0,9.0,8.0,2.0,22.0,international affairs/international finance,13.0,2.0,8.0,3.0,"San Diego, CA",2.0,2.0,management consulting,7.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,15.09,16.98,16.98,16.98,18.87,15.09,25.0,15.0,15.0,17.5,12.5,15.0,1,5.0,7.0,7.0,5.0,6.0,5.0,6.0,5.0,2.0
2439,177,4,0,7,1,8,10,4,8,2,185.0,0,0.31,0,25.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,0,2.0,9.0,9.0,8.0,9.0,5.0,6.0,10.0,2.0,22.0,international affairs/international finance,13.0,2.0,8.0,3.0,"San Diego, CA",2.0,2.0,management consulting,7.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,15.09,16.98,16.98,16.98,18.87,15.09,25.0,15.0,15.0,17.5,12.5,15.0,0,2.0,3.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0
2440,177,4,0,7,1,8,10,4,1,3,186.0,0,-0.06,0,24.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,0,5.0,5.0,7.0,8.0,5.0,2.0,4.0,2.0,2.0,22.0,international affairs/international finance,13.0,2.0,8.0,3.0,"San Diego, CA",2.0,2.0,management consulting,7.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,15.09,16.98,16.98,16.98,18.87,15.09,25.0,15.0,15.0,17.5,12.5,15.0,0,2.0,6.0,7.0,2.0,4.0,2.0,3.0,5.0,2.0
2441,177,4,0,7,1,8,10,4,4,4,187.0,0,0.14,1,26.0,2.0,16.98,16.98,18.87,16.98,13.21,16.98,0,4.0,7.125,7.0,7.0,7.333333333333333,4.0,5.0,9.0,2.0,22.0,international affairs/international finance,13.0,2.0,8.0,3.0,"San Diego, CA",2.0,2.0,management consulting,7.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,15.09,16.98,16.98,16.98,18.87,15.09,25.0,15.0,15.0,17.5,12.5,15.0,0,4.0,6.0,7.0,5.0,5.75,4.0,4.0,5.0,1.0
2442,177,4,0,7,1,8,10,4,3,5,188.0,0,-0.13,1,21.0,2.0,15.56,11.11,22.22,15.56,20.0,15.56,0,3.0,4.0,5.0,5.0,5.0,5.0,2.0,1.0,2.0,22.0,international affairs/international finance,13.0,2.0,8.0,3.0,"San Diego, CA",2.0,2.0,management consulting,7.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,15.09,16.98,16.98,16.98,18.87,15.09,25.0,15.0,15.0,17.5,12.5,15.0,0,1.0,6.0,6.0,3.0,4.0,2.0,3.0,5.0,2.0
2443,177,4,0,7,1,8,10,4,7,6,189.0,0,0.05,0,27.0,6.0,16.98,16.98,16.98,16.98,16.98,15.09,0,5.0,6.0,6.0,5.0,9.0,5.0,5.0,7.0,2.0,22.0,international affairs/international finance,13.0,2.0,8.0,3.0,"San Diego, CA",2.0,2.0,management consulting,7.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,15.09,16.98,16.98,16.98,18.87,15.09,25.0,15.0,15.0,17.5,12.5,15.0,0,4.0,6.0,6.0,3.0,5.0,4.0,5.0,4.0,2.0
2444,177,4,0,7,1,8,10,4,9,7,190.0,0,-0.03,1,25.0,2.0,15.56,20.0,20.0,20.0,13.33,11.11,0,5.0,7.125,5.0,8.0,5.0,3.0,4.0,5.0,1.0,22.0,international affairs/international finance,13.0,2.0,8.0,3.0,"San Diego, CA",2.0,2.0,management consulting,7.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,15.09,16.98,16.98,16.98,18.87,15.09,25.0,15.0,15.0,17.5,12.5,15.0,1,6.0,7.0,7.0,8.0,8.0,3.0,7.0,5.0,1.0
2445,177,4,0,7,1,8,10,4,5,8,191.0,0,0.14,1,28.0,2.0,20.45,20.45,20.45,18.18,18.18,2.27,0,5.0,7.0,7.0,6.0,6.0,6.0,5.0,6.0,2.0,22.0,international affairs/international finance,13.0,2.0,8.0,3.0,"San Diego, CA",2.0,2.0,management consulting,7.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,15.09,16.98,16.98,16.98,18.87,15.09,25.0,15.0,15.0,17.5,12.5,15.0,1,7.0,7.0,7.0,6.0,8.0,7.0,7.0,6.0,2.0
2446,177,4,0,7,1,8,10,4,6,9,192.0,0,0.07,1,24.0,2.0,19.57,19.57,15.22,17.39,15.22,13.04,0,6.0,8.0,6.0,7.0,9.0,4.0,6.0,8.0,2.0,22.0,international affairs/international finance,13.0,2.0,8.0,3.0,"San Diego, CA",2.0,2.0,management consulting,7.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,15.09,16.98,16.98,16.98,18.87,15.09,25.0,15.0,15.0,17.5,12.5,15.0,1,7.0,7.0,8.0,8.0,8.0,7.0,7.0,6.0,2.0
2447,177,4,0,7,1,8,10,4,10,10,193.0,0,0.58,0,25.0,4.0,20.93,16.28,23.26,16.28,11.63,11.63,0,6.0,8.0,8.0,6.0,8.0,7.0,8.0,7.0,2.0,22.0,international affairs/international finance,13.0,2.0,8.0,3.0,"San Diego, CA",2.0,2.0,management consulting,7.0,5.0,9.0,6.0,8.0,6.0,4.0,2.0,3.0,7.0,9.0,7.0,6.0,7.0,3.0,4.0,5.0,1.0,15.09,16.98,16.98,16.98,18.87,15.09,25.0,15.0,15.0,17.5,12.5,15.0,0,5.0,7.0,7.0,6.0,7.0,5.0,6.0,5.0,2.0
2448,178,5,0,9,1,8,10,8,6,1,184.0,0,0.64,0,34.0,2.0,16.67,16.67,16.67,16.67,16.67,16.67,1,8.0,10.0,10.0,8.0,9.0,7.0,8.0,6.0,2.0,35.0,Health policy,3.0,4.0,5.0,5.0,New York,2.0,2.0,health policy,4.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,0,5.0,7.0,7.0,5.0,7.111111111111111,4.0,7.0,2.0,1.0
2449,178,5,0,9,1,8,10,8,2,2,185.0,0,0.4,1,25.0,4.0,16.98,15.09,16.98,16.98,18.87,15.09,0,3.0,7.0,7.0,6.0,8.0,9.0,7.0,9.0,2.0,35.0,Health policy,3.0,4.0,5.0,5.0,New York,2.0,2.0,health policy,4.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,1,7.0,7.0,7.0,6.0,6.333333333333333,9.0,5.0,6.0,2.0
2450,178,5,0,9,1,8,10,8,5,3,186.0,1,0.51,1,24.0,4.0,19.44,19.44,22.22,16.67,11.11,11.11,1,5.0,6.0,6.0,2.0,6.857142857142857,5.0,3.0,3.0,2.0,35.0,Health policy,3.0,4.0,5.0,5.0,New York,2.0,2.0,health policy,4.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,1,5.0,7.0,7.0,5.0,6.555555555555555,5.0,6.0,7.0,2.0
2451,178,5,0,9,1,8,10,8,8,4,187.0,0,0.41,0,26.0,2.0,16.98,16.98,18.87,16.98,13.21,16.98,0,4.555555555555555,7.666666666666667,7.444444444444445,6.0,6.857142857142857,,,,2.0,35.0,Health policy,3.0,4.0,5.0,5.0,New York,2.0,2.0,health policy,4.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,0,4.0,7.0,7.0,5.0,5.75,,4.0,5.0,2.0
2452,178,5,0,9,1,8,10,8,7,5,188.0,0,0.41,0,21.0,2.0,15.56,11.11,22.22,15.56,20.0,15.56,1,5.0,5.0,6.0,5.0,5.0,5.0,3.0,1.0,2.0,35.0,Health policy,3.0,4.0,5.0,5.0,New York,2.0,2.0,health policy,4.0,3.0,4.0,7.0,9.0,8.0,8.0,8.0,2.0,9.0,8.0,8.0,8.0,8.0,8.0,9.0,6.0,8.0,15.22,17.39,17.39,17.39,15.22,17.39,22.73,11.36,11.36,18.18,18.18,18.18,0,5.0,6.0,7.0,5.0,6.444444444444445,5.0,5.0,6.0,2.0
